date,time,username,wrist,activity,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z
30/6/17,20:55:4:273729979,viktor,0,1,0.1409,-0.7253,0.0557,-0.5464,-0.1903,2.0087
30/6/17,20:55:4:473553001,viktor,0,1,0.7417,0.3759,-0.7579,-0.4404,3.1448,1.512
30/6/17,20:55:4:673542022,viktor,0,1,0.4892,0.3561,-0.317,0.2629,-0.207,-2.6297
30/6/17,20:55:4:873611986,viktor,0,1,0.8513,-0.4784,-0.6922,0.7262,0.6337,-2.2785
30/6/17,20:55:5:72778999,viktor,0,1,0.3597,-0.5404,-0.2635,-0.3536,-0.1405,1.8232
30/6/17,20:55:5:273606002,viktor,0,1,0.8424,0.2332,-0.8276,-0.212,3.2119,2.234
30/6/17,20:55:5:473538994,viktor,0,1,0.3595,0.3977,-0.2706,-0.1084,-0.2298,-2.465
30/6/17,20:55:5:674131989,viktor,0,1,0.6497,-0.5912,-0.7345,1.2433,0.0981,-2.5412
30/6/17,20:55:5:873449981,viktor,0,1,-0.1357,-0.6943,0.298,-0.8268,-0.4672,2.7928
30/6/17,20:55:6:72924971,viktor,0,1,0.7109,0.6328,-0.5112,-1.3026,2.7602,1.6562
30/6/17,20:55:6:273672997,viktor,0,1,0.6536,0.4164,-0.4512,0.2854,-0.9359,-2.5256
30/6/17,20:55:6:473613023,viktor,0,1,0.4284,-0.5467,-0.8159,1.4044,0.5568,-2.4194
30/6/17,20:55:6:673708975,viktor,0,1,0.3064,-0.7895,-0.0368,1.5372,1.5449,3.8646
30/6/17,20:55:6:873549997,viktor,0,1,0.668,0.5179,-0.6036,-1.2292,1.4977,1.4746
30/6/17,20:55:7:72869002,viktor,0,1,0.4853,0.3394,-0.3811,-0.3777,-0.4033,-3.5891
30/6/17,20:55:7:273793995,viktor,0,1,0.3595,-0.5363,-0.8123,-0.8312,1.0337,-2.142
30/6/17,20:55:7:473541021,viktor,0,1,0.2921,-1.0401,-0.129,3.6203,-0.0482,3.1863
30/6/17,20:55:7:673704028,viktor,0,1,0.8463,0.628,-0.8554,-1.5389,2.9799,2.1832
30/6/17,20:55:7:873537003,viktor,0,1,0.7687,0.4183,-0.7305,-0.4168,0.1985,-3.6528
30/6/17,20:55:8:72876989,viktor,0,1,0.9888,-0.6806,-0.9351,0.6421,0.5145,-2.2703
30/6/17,20:55:8:273558974,viktor,0,1,0.5056,-1.0461,0.0491,-0.3722,0.0794,2.3674
30/6/17,20:55:8:473617017,viktor,0,1,0.9139,0.4195,-0.9824,-1.3679,3.1425,2.03
30/6/17,20:55:8:673601984,viktor,0,1,0.4908,0.3079,-0.4131,0.0803,0.1358,-3.4257
30/6/17,20:55:8:873737990,viktor,0,1,0.367,-0.3319,-0.3779,0.1287,1.9108,-2.6469
30/6/17,20:55:9:72944998,viktor,0,1,0.7183,-0.8708,-0.4704,0.7498,-0.5752,3.1745
30/6/17,20:55:9:273608028,viktor,0,1,0.7823,0.219,-0.9348,-0.9376,4.1563,2.008
30/6/17,20:55:9:473553001,viktor,0,1,0.3425,0.473,-0.3363,-0.3719,-0.2629,-2.5813
30/6/17,20:55:9:673575997,viktor,0,1,0.6002,-0.4829,-0.3979,0.9485,0.6007,-2.7272
30/6/17,20:55:9:873696029,viktor,0,1,0.6835,-0.7921,-0.6749,0.1263,-0.7273,3.2817
30/6/17,20:55:10:72808027,viktor,0,1,0.7994,0.5592,-0.577,-1.4728,4.2304,1.3935
30/6/17,20:55:10:273527979,viktor,0,1,0.8177,0.5294,-0.7482,0.2103,-0.1875,-3.0629
30/6/17,20:55:10:473555028,viktor,0,1,0.1548,-0.3631,-0.4355,1.655,0.4888,-1.756
30/6/17,20:55:10:673644006,viktor,0,1,1.4219,-0.8486,-0.9261,-0.0781,-0.1193,3.8079
30/6/17,20:55:10:873654007,viktor,0,1,0.7302,0.11,-0.8607,-0.6183,3.0759,1.1445
30/6/17,20:55:11:72799980,viktor,0,1,1.0992,0.3468,-0.8661,0.1914,-0.4699,-3.4441
30/6/17,20:55:11:274049997,viktor,0,1,0.0977,-0.5786,-0.4575,0.9945,-0.1743,-1.5173
30/6/17,20:55:11:473973989,viktor,0,1,1.6705,-1.0285,-1.2097,0.8117,-0.5672,3.8288
30/6/17,20:55:11:673753023,viktor,0,1,0.433,0.7963,-0.4229,-0.85,1.0835,1.477
30/6/17,20:55:11:873592972,viktor,0,1,0.886,0.3461,-0.8107,0.589,-0.46,-2.9471
30/6/17,20:55:27:873476028,viktor,0,1,0.3683,-0.4846,-0.4886,0.7476,-0.2288,-1.88
30/6/17,20:55:28:73188006,viktor,0,1,0.4461,-0.8136,-0.42,0.2522,0.3586,2.5409
30/6/17,20:55:28:273191988,viktor,0,1,0.9761,0.5368,-0.6907,-1.185,2.5845,2.2604
30/6/17,20:55:28:473299980,viktor,0,1,0.637,0.2486,-0.4308,0.2367,-0.5304,-3.5353
30/6/17,20:55:28:672365009,viktor,0,1,0.3057,-0.6374,-0.3878,0.4715,0.1534,-2.888
30/6/17,20:55:28:873257994,viktor,0,1,0.5258,-0.7247,-0.2516,-0.0098,0.5476,3.0729
30/6/17,20:55:29:73592007,viktor,0,1,1.0378,0.6761,-0.6837,-1.3151,2.2905,2.4959
30/6/17,20:55:29:273176014,viktor,0,1,0.5428,0.4895,-0.483,-0.1859,-0.1411,-3.0983
30/6/17,20:55:29:473170995,viktor,0,1,0.742,-0.5507,-0.6616,0.6726,-0.4889,-2.1796
30/6/17,20:55:29:672354996,viktor,0,1,0.3377,-0.9238,0.1218,1.16,0.3198,2.2545
30/6/17,20:55:29:873175978,viktor,0,1,0.7832,0.4657,-0.7273,-1.161,3.5302,1.9803
30/6/17,20:55:30:73152005,viktor,0,1,0.1872,0.2985,-0.431,0.0148,-1.7885,-2.8172
30/6/17,20:55:30:272296011,viktor,0,1,1.1012,-0.7774,-0.8778,0.5987,1.1562,-1.9368
30/6/17,20:55:30:473119020,viktor,0,1,0.296,-0.7594,0.1522,-0.9039,0.5875,2.2709
30/6/17,20:55:30:672488987,viktor,0,1,1.316,-0.1181,-0.8745,-0.4371,2.0033,2.1106
30/6/17,20:55:30:873355984,viktor,0,1,0.7068,0.3517,-0.3998,-0.1367,-0.707,-3.4573
30/6/17,20:55:31:73078989,viktor,0,1,0.5462,-0.5323,-0.6195,0.8542,0.5595,-1.8421
30/6/17,20:55:31:273311018,viktor,0,1,0.4675,-0.789,-0.1758,-0.5592,-0.447,2.6872
30/6/17,20:55:31:473169982,viktor,0,1,0.8299,0.2578,-0.5618,-0.8955,2.5798,1.4788
30/6/17,20:55:31:672546982,viktor,0,1,0.3897,0.5354,-0.2619,-0.2382,0.3481,-2.3835
30/6/17,20:55:31:873103976,viktor,0,1,0.6476,-0.8204,-0.643,0.7412,0.1137,-2.5364
30/6/17,20:55:32:73166012,viktor,0,1,0.2515,-0.9469,0.3593,-0.0069,-0.1142,2.5645
30/6/17,20:55:32:273200988,viktor,0,1,0.9603,0.1033,-0.917,-1.0327,3.912,1.3942
30/6/17,20:55:32:473324000,viktor,0,1,0.5422,0.4204,-0.2523,0.1811,-0.3286,-2.6117
30/6/17,20:55:32:672446012,viktor,0,1,0.7294,-0.9366,-0.816,0.7593,0.2625,-1.5468
30/6/17,20:55:32:873269975,viktor,0,1,0.0768,-0.688,0.3559,-0.4887,1.3763,2.1496
30/6/17,20:55:33:73164999,viktor,0,1,1.3184,0.2768,-0.1349,-2.0708,4.1766,1.8209
30/6/17,20:55:33:273169994,viktor,0,1,0.5129,0.2746,-0.2383,0.3161,-1.9712,-3.5156
30/6/17,20:55:33:473469018,viktor,0,1,0.9156,-0.6508,-0.5773,1.7631,-1.1364,-1.0862
30/6/17,20:55:33:672438979,viktor,0,1,0.4308,-0.8708,0.0271,-0.8631,-0.87,3.4521
30/6/17,20:55:33:873162984,viktor,0,1,1.112,0.1483,-0.7035,-0.7401,2.4737,0.8166
30/6/17,20:55:34:73377013,viktor,0,1,0.8474,0.2052,-0.3391,1.0105,-1.3317,-3.6677
30/6/17,20:55:34:273180007,viktor,0,1,0.7582,-0.7317,-0.6693,0.9353,-0.873,-1.5525
30/6/17,20:55:34:473178029,viktor,0,1,0.3838,-0.7697,-0.0701,-0.1829,-0.2673,3.4431
30/6/17,20:55:34:672592997,viktor,0,1,0.7347,0.5167,-0.549,-0.8808,1.7704,1.1785
30/6/17,20:55:34:873175978,viktor,0,1,0.8161,0.2338,-0.3163,0.7349,-0.6729,-3.0301
30/6/17,20:55:35:73173999,viktor,0,1,0.4276,-0.6476,-0.403,1.1622,-0.7238,-1.5876
30/6/17,20:55:35:273150026,viktor,0,1,0.357,-0.7789,-0.176,-0.3074,-0.4026,3.6114
30/6/17,20:55:35:473626971,viktor,0,1,0.9421,0.5168,-0.6104,-1.0311,2.7048,1.5826
30/6/17,20:55:35:672353029,viktor,0,1,0.774,0.2549,-0.4896,0.545,-0.2673,-3.1675
30/6/17,20:55:35:873171985,viktor,0,1,0.5696,-0.5657,-0.4534,1.0893,-0.91,-1.5471
30/6/17,20:55:36:73246002,viktor,0,1,0.5442,-0.8469,-0.2697,-0.2967,-0.6612,2.8211
30/6/17,20:55:36:273459017,viktor,0,1,0.8681,0.8262,-0.5634,-1.3616,2.0396,1.787
30/6/17,20:55:36:473174989,viktor,0,1,0.3698,0.4414,-0.3123,0.3045,-0.5998,-2.769
30/6/17,20:55:36:672367990,viktor,0,1,0.3527,-0.4819,-0.4689,1.8117,-0.808,-1.8587
30/6/17,20:55:36:873178005,viktor,0,1,0.2405,-0.7882,-0.0675,0.379,1.4164,3.3269
30/6/17,20:55:37:73207020,viktor,0,1,0.9708,0.0789,-0.7895,-0.8205,0.4475,1.7136
30/6/17,20:55:37:273166000,viktor,0,1,0.6386,0.3488,-0.4398,-0.0128,-0.5053,-3.5911
30/6/17,20:55:37:473170995,viktor,0,1,0.3339,-0.8271,-0.6293,0.5298,0.3941,-1.9314
30/6/17,20:55:37:672479987,viktor,0,1,0.1687,-0.7035,-0.0069,-0.7701,0.6452,2.8046
30/6/17,20:55:37:873421013,viktor,0,1,0.809,0.3645,-0.6181,-0.5244,1.4804,2.7801
30/6/17,20:55:38:73162019,viktor,0,1,1.6185,0.3152,-1.1141,0.64,-0.6885,-3.5314
30/6/17,20:55:38:272387981,viktor,0,1,0.1541,-0.4807,-0.3437,1.3046,-1.255,-1.0337
30/6/17,20:55:38:473240971,viktor,0,1,0.8259,-0.921,-0.5747,-0.3181,1.0322,4.1696
30/6/17,20:56:54:472908020,viktor,0,1,0.828,0.7963,-0.6869,-0.8663,0.7041,1.5128
30/6/17,20:56:54:673354029,viktor,0,1,1.7027,-1.4164,-1.7854,-0.2835,0.3247,2.656
30/6/17,20:56:54:873938024,viktor,0,1,-0.0381,0.9761,-0.1507,-0.8809,0.8922,-0.669
30/6/17,20:56:55:73521971,viktor,0,1,2.9834,-1.1566,-1.5609,0.6844,-0.4142,-3.2618
30/6/17,20:56:55:272782027,viktor,0,1,-0.4062,-0.4761,0.4131,0.9092,-1.0971,0.1462
30/6/17,20:56:55:473402023,viktor,0,1,2.2222,-1.5384,-1.8411,0.1869,-0.2732,2.4428
30/6/17,20:56:55:673093020,viktor,0,1,0.0934,0.9679,-0.2194,-0.7549,0.8602,-1.0805
30/6/17,20:56:55:873336970,viktor,0,1,2.7238,-1.101,-1.6837,0.4846,0.6571,-3.3071
30/6/17,20:56:56:73412001,viktor,0,1,-0.5904,-0.4444,0.4581,1.0798,-1.2008,0.8416
30/6/17,20:56:56:272946000,viktor,0,1,2.1484,-1.443,-1.5694,-0.3438,3.0663,1.1273
30/6/17,20:56:56:473366022,viktor,0,1,-0.0764,0.5697,-0.1599,-0.9153,-0.9318,-1.4657
30/6/17,20:56:56:673339009,viktor,0,1,2.9722,-0.8239,-1.4765,-0.2823,-1.7923,-3.0828
30/6/17,20:56:56:873308002,viktor,0,1,-0.5389,-0.408,0.274,1.1705,-0.2918,1.1166
30/6/17,20:56:57:73301970,viktor,0,1,1.9728,-1.221,-1.7644,-0.396,0.2936,2.2267
30/6/17,20:56:57:272732973,viktor,0,1,-0.0121,0.7301,-0.1308,-0.6866,0.8492,-0.972
30/6/17,20:56:57:473477005,viktor,0,1,2.3575,-1.1632,-1.3399,-0.1199,-1.0783,-3.04
30/6/17,20:56:57:673393011,viktor,0,1,-0.5728,-0.3096,0.3151,1.1664,-0.7604,0.7137
30/6/17,20:56:57:873417019,viktor,0,1,1.6781,-0.8107,-1.7989,-0.3632,-1.1426,2.3896
30/6/17,20:56:58:73558986,viktor,0,1,-0.1159,0.719,-0.03,-0.8966,0.7097,-1.2688
30/6/17,20:56:58:272724986,viktor,0,1,2.4664,-0.7695,-1.6267,0.3157,-0.9823,-3.1403
30/6/17,20:56:58:473269999,viktor,0,1,-0.5602,-0.523,0.3935,0.917,0.3044,1.267
30/6/17,20:56:58:673327982,viktor,0,1,1.1237,-1.2787,-1.772,0.1691,0.3102,1.6021
30/6/17,20:56:58:873440027,viktor,0,1,-0.0479,0.8444,-0.2575,-0.755,0.3087,-1.4441
30/6/17,20:56:59:74047029,viktor,0,1,2.1705,-0.9859,-1.6942,-0.7697,-0.7141,-2.8254
30/6/17,20:56:59:272732019,viktor,0,1,-0.5909,-0.4008,0.34,0.9064,-0.2634,1.0248
30/6/17,20:56:59:473540008,viktor,0,1,1.2015,-0.7246,-1.6051,-0.4399,2.5482,1.6451
30/6/17,20:56:59:673321008,viktor,0,1,-0.1067,0.834,-0.0964,-0.3508,0.6188,-0.9254
30/6/17,20:56:59:873337984,viktor,0,1,2.0577,-1.3508,-1.4314,0.2626,-0.9214,-2.9914
30/6/17,20:57:0:73395013,viktor,0,1,-0.4667,-0.1797,0.3183,0.212,-0.3205,0.9671
30/6/17,20:57:0:272916972,viktor,0,1,1.605,-1.4162,-1.7641,0.8985,0.4268,1.8809
30/6/17,20:57:0:473390996,viktor,0,1,0.0491,0.767,-0.2576,-0.9519,0.4679,-1.7586
30/6/17,20:57:0:673314988,viktor,0,1,2.8134,-1.2185,-1.7558,0.0684,-0.4269,-3.4868
30/6/17,20:57:0:873382985,viktor,0,1,-0.338,-0.5602,0.3526,0.592,-0.6469,0.7654
30/6/17,20:57:1:73361992,viktor,0,1,0.7782,-0.4219,-1.3041,-0.005,1.3636,1.5965
30/6/17,20:57:1:272710978,viktor,0,1,0.0178,0.5816,-0.1083,-0.5115,0.3989,-1.5157
30/6/17,20:57:1:473327994,viktor,0,1,2.098,-0.7583,-1.3693,0.6394,-0.3833,-3.1884
30/6/17,20:57:1:673317015,viktor,0,1,-0.433,-0.4864,0.3501,-0.3106,-1.0813,0.388
30/6/17,20:57:1:873383998,viktor,0,1,1.6087,-0.5733,-1.4179,0.5153,0.0252,2.1652
30/6/17,20:57:2:73394000,viktor,0,1,0.0482,0.7765,-0.1968,-0.4816,0.3748,-1.1767
30/6/17,20:57:2:272857010,viktor,0,1,1.6837,-0.9235,-1.1134,0.3013,-1.363,-2.6476
30/6/17,20:57:2:473330974,viktor,0,1,-0.0899,-0.6382,0.196,0.5545,-0.2442,1.3729
30/6/17,20:57:2:673331022,viktor,0,1,0.659,-0.2152,-1.1201,0.0878,1.1288,1.5709
30/6/17,20:57:2:873337984,viktor,0,1,-0.0657,0.8065,-0.1548,-0.3822,0.2042,-2.0545
30/6/17,20:57:3:73318004,viktor,0,1,2.0351,-0.5056,-1.2971,-0.6089,-0.7936,-3.2333
30/6/17,20:57:3:272729992,viktor,0,1,0.1992,-0.7706,0.1579,1.0601,0.0533,1.464
30/6/17,20:57:3:472863018,viktor,0,1,0.8547,-0.1177,-1.1214,-0.3422,2.0377,2.0543
30/6/17,20:57:3:673331022,viktor,0,1,0.2847,0.5531,-0.2563,-0.2202,-0.1719,-2.1882
30/6/17,20:57:3:873318970,viktor,0,1,1.1099,-1.1098,-0.8531,0.4997,-1.04,-2.8206
30/6/17,20:57:4:73563992,viktor,0,1,-0.1573,-0.5507,0.1636,0.2859,0.383,1.7342
30/6/17,20:57:4:272912025,viktor,0,1,0.6594,-0.2776,-0.8761,-1.3755,3.9665,1.099
30/6/17,20:57:4:473402976,viktor,0,1,0.2518,0.5066,-0.203,-0.4828,0.1952,-1.7343
30/6/17,20:57:4:673509001,viktor,0,1,0.8564,-0.7071,-0.8082,1.0294,0.0699,-2.5429
30/6/17,20:57:4:873405992,viktor,0,1,0.0294,-0.7524,0.1392,-0.5551,0.8983,2.6098
30/6/17,20:57:5:73836028,viktor,0,1,0.9541,-0.5206,-1.1552,-0.8176,3.4242,1.3384
30/6/17,20:57:22:556697010,viktor,0,1,0.2911,0.4462,-0.3006,-0.3529,-0.7538,-1.6625
30/6/17,20:57:22:756678998,viktor,0,1,-0.0543,0.8673,-0.0933,-0.5728,-0.0154,-0.5973
30/6/17,20:57:22:956686019,viktor,0,1,2.3709,-1.1019,-1.7969,0.4898,-2.299,-2.5188
30/6/17,20:57:23:156828999,viktor,0,1,-0.5105,-0.3686,0.39,0.1288,-0.6799,0.3464
30/6/17,20:57:23:355908989,viktor,0,1,1.8482,-1.1513,-1.9157,-0.2339,-0.0775,2.2544
30/6/17,20:57:23:556680023,viktor,0,1,0.1389,0.9148,-0.1909,0.1187,0.5961,-1.1945
30/6/17,20:57:23:756832003,viktor,0,1,2.2708,-0.701,-1.5177,-0.6927,-1.0005,-3.0124
30/6/17,20:57:23:956776976,viktor,0,1,-0.2208,-0.7578,0.2248,-0.0948,-1.0258,-0.6331
30/6/17,20:57:24:156669020,viktor,0,1,2.3725,-0.5306,-1.7112,0.8799,-2.1433,3.6352
30/6/17,20:57:24:355925023,viktor,0,1,0.0684,1.0109,-0.2854,-0.0756,-0.6363,-2.016
30/6/17,20:57:24:556695997,viktor,0,1,3.4776,-0.377,-1.6143,-0.9931,-1.7604,-2.2598
30/6/17,20:57:24:756658971,viktor,0,1,-0.3092,-0.601,0.2914,1.0253,-0.8831,-0.1268
30/6/17,20:57:24:956686973,viktor,0,1,2.9372,-0.3822,-1.6702,0.5952,-1.3015,3.4384
30/6/17,20:57:25:157189011,viktor,0,1,0.0466,1.0116,-0.2574,-0.2201,-0.4675,-1.0199
30/6/17,20:57:25:355915009,viktor,0,1,2.7874,-0.5425,-1.3968,-0.8861,-3.0853,-2.6204
30/6/17,20:57:25:556661009,viktor,0,1,0.0975,-0.5165,0.2326,1.4222,-0.7014,-0.0441
30/6/17,20:57:25:756663978,viktor,0,1,1.8826,-0.8293,-1.8919,0.9945,-1.1807,4.3095
30/6/17,20:57:25:956665992,viktor,0,1,0.3072,0.9544,-0.0994,-0.0907,0.3174,-1.4299
30/6/17,20:57:26:156705021,viktor,0,1,2.4591,-0.6311,-1.4291,-0.1778,-0.9461,-3.1584
30/6/17,20:57:26:355911016,viktor,0,1,-0.2746,-0.4592,0.3231,1.9674,-1.5246,-0.0085
30/6/17,20:57:26:556658983,viktor,0,1,1.1813,-0.3403,-1.4175,-0.6455,1.1002,2.4981
30/6/17,20:57:26:756798982,viktor,0,1,0.0218,0.6634,-0.1,-0.7696,0.2348,-1.936
30/6/17,20:57:26:956736981,viktor,0,1,1.7,-0.7993,-1.3559,0.3551,-1.6842,-3.0242
30/6/17,20:57:27:156654000,viktor,0,1,-0.3782,-0.5423,0.454,1.1119,0.6725,2.2869
30/6/17,20:57:27:355916023,viktor,0,1,1.0727,-0.4779,-1.2782,-1.0485,1.2543,1.3758
30/6/17,20:57:27:557039022,viktor,0,1,-0.003,0.8856,-0.065,-0.3433,0.1515,-2.8477
30/6/17,20:57:27:756669998,viktor,0,1,0.9819,-0.6615,-0.7554,0.3539,-0.3302,-2.322
30/6/17,20:57:27:955729007,viktor,0,1,0.1389,-0.776,0.2024,0.9098,1.0257,2.1791
30/6/17,20:57:28:156809985,viktor,0,1,0.9273,0.0646,-0.8561,-1.4799,2.7156,1.7191
30/6/17,20:57:28:355913996,viktor,0,1,0.3854,0.413,-0.3107,-0.358,0.0104,-2.7176
30/6/17,20:57:28:556843996,viktor,0,1,0.6839,-0.8398,-0.658,1.3569,-2.4878,-2.8446
30/6/17,20:57:28:755607008,viktor,0,1,0.5528,-0.9377,-0.1068,-0.1839,-0.3567,3.1348
30/6/17,20:57:28:956728994,viktor,0,1,0.9553,0.4269,-0.7277,-0.7137,2.5304,1.7506
30/6/17,20:57:29:156762003,viktor,0,1,0.6643,0.3417,-0.4598,0.0946,-0.2891,-3.129
30/6/17,20:57:29:355928003,viktor,0,1,0.4583,-0.4279,-0.4563,1.577,-1.2603,-1.2849
30/6/17,20:57:29:556717991,viktor,0,1,0.4327,-0.7697,-0.092,-0.4775,-0.7903,2.5818
30/6/17,20:57:29:756460011,viktor,0,1,1.4215,0.158,-1.0754,-1.5641,1.423,1.4015
30/6/17,20:57:29:956677019,viktor,0,1,0.8033,0.4765,-0.513,0.2096,0.2002,-4.0435
30/6/17,20:57:30:156681001,viktor,0,1,1.0734,-0.2918,-0.9421,1.1145,-0.9954,-1.3658
30/6/17,20:57:30:356148004,viktor,0,1,0.2933,-0.7963,-0.0237,0.0438,0.2521,2.5416
30/6/17,20:57:30:556575000,viktor,0,1,0.9461,0.2876,-0.995,-0.3364,1.2382,2.6814
30/6/17,20:57:30:756684005,viktor,0,1,0.4543,0.3857,-0.6007,-1.0521,-1.2075,-3.5172
30/6/17,20:57:30:956544995,viktor,0,1,0.5123,-0.5446,-0.8302,0.1544,0.7619,-2.0774
30/6/17,20:57:31:156534016,viktor,0,1,0.6447,-0.8048,-0.7742,0.7284,0.9742,3.216
30/6/17,20:57:31:355937004,viktor,0,1,0.9801,0.4469,-0.8219,-0.6145,1.7712,1.9976
30/6/17,20:57:31:556958973,viktor,0,1,0.5379,0.4661,-0.5627,0.2277,-0.9066,-4.0191
30/6/17,20:57:31:756675004,viktor,0,1,0.5665,-0.5731,-0.6699,0.4176,-0.6917,-1.9404
30/6/17,20:57:31:956852972,viktor,0,1,0.5895,-0.9232,-0.5389,0.3592,0.3744,2.9033
30/6/17,20:57:32:156660974,viktor,0,1,0.4683,0.8046,-0.4047,-1.0159,1.2937,2.1483
30/6/17,20:57:32:356494009,viktor,0,1,1.5403,0.5166,-1.1948,0.5867,0.0233,-2.7018
30/6/17,20:57:32:556786000,viktor,0,1,0.6234,-0.4863,-0.7262,0.9566,-0.9122,-1.5749
30/6/17,20:57:32:755963027,viktor,0,1,1.2672,-0.5173,-0.9748,0.004,-0.3627,3.1797
30/6/17,20:57:32:956821978,viktor,0,1,0.5561,0.862,-0.5555,-0.5715,1.0801,1.7716
30/6/17,20:57:33:156768023,viktor,0,1,2.1878,0.5256,-1.4345,1.0542,-0.8537,-2.5827
30/6/17,20:57:41:523554027,viktor,0,1,0.0038,-0.544,0.0703,0.5906,0.2399,-1.4981
30/6/17,20:57:41:723509013,viktor,0,1,0.2086,0.5687,-0.2863,0.2541,0.0743,-1.6074
30/6/17,20:57:41:923523008,viktor,0,1,1.0439,-0.5277,-0.7654,0.1654,-0.8891,-3.0177
30/6/17,20:57:42:123834013,viktor,0,1,-0.2325,-0.6234,0.336,0.2758,0.4979,2.0267
30/6/17,20:57:42:322911024,viktor,0,1,1.0046,-0.4643,-1.2353,-0.0953,-0.0553,2.4797
30/6/17,20:57:42:523512005,viktor,0,1,0.0596,1.1472,-0.1314,-0.3725,-0.4888,-1.7443
30/6/17,20:57:42:723508000,viktor,0,1,1.8104,-0.79,-1.6328,-0.0725,-0.3897,-3.7924
30/6/17,20:57:42:923503994,viktor,0,1,0.2451,-0.9795,0.046,0.1609,0.4597,1.7672
30/6/17,20:57:43:123508989,viktor,0,1,1.243,-0.0511,-1.0966,-0.6915,2.7333,2.4531
30/6/17,20:57:43:322751998,viktor,0,1,0.1548,0.5561,-0.1241,0.0993,-0.3666,-3.0232
30/6/17,20:57:43:523505985,viktor,0,1,1.1752,-0.7724,-1.1285,0.219,-1.1904,-2.2891
30/6/17,20:57:43:724102020,viktor,0,1,-0.0301,-0.6035,0.2798,1.0233,0.0868,2.3099
30/6/17,20:57:43:923635005,viktor,0,1,0.8377,0.5065,-0.8988,-0.789,2.7204,1.9765
30/6/17,20:57:44:123556017,viktor,0,1,0.2527,0.4251,-0.4083,-0.6988,0.2945,-2.6341
30/6/17,20:57:44:322740972,viktor,0,1,1.1772,-0.9565,-0.9475,0.2749,-0.6565,-2.3384
30/6/17,20:57:44:523558974,viktor,0,1,0.0454,-0.7354,0.2882,0.1041,-0.4209,3.1723
30/6/17,20:57:44:723496973,viktor,0,1,1.0223,-0.1672,-1.1175,-0.2381,3.3091,1.0886
30/6/17,20:57:44:923792004,viktor,0,1,0.4885,0.3263,-0.4091,0.1703,-0.938,-3.1539
30/6/17,20:57:45:123601019,viktor,0,1,0.4549,-0.6137,-0.4618,0.8437,-0.6657,-2.2035
30/6/17,20:57:45:322821021,viktor,0,1,0.2506,-0.7697,0.082,-0.3544,0.3257,2.2197
30/6/17,20:57:45:523487985,viktor,0,1,0.9093,-0.1329,-1.1017,-0.8967,3.6082,1.5851
30/6/17,20:57:45:722917020,viktor,0,1,0.1829,0.5026,-0.1746,0.3358,-0.3578,-3.6173
30/6/17,20:57:45:923806011,viktor,0,1,1.2379,-0.7926,-0.8728,0.4526,-0.2637,-1.8911
30/6/17,20:57:46:123493015,viktor,0,1,-0.168,-0.5386,0.1866,-0.0303,0.102,3.2662
30/6/17,20:57:46:322746992,viktor,0,1,0.7182,0.4929,-0.6286,-0.6175,1.8983,1.969
30/6/17,20:57:46:523688018,viktor,0,1,0.3727,0.5766,-0.288,-0.6649,-0.1703,-2.2883
30/6/17,20:57:46:723502993,viktor,0,1,1.0461,-0.7329,-1.0055,0.8582,0.3081,-2.1902
30/6/17,20:57:46:923608005,viktor,0,1,0.7076,-0.8941,-0.5829,0.3033,-0.6503,2.6886
30/6/17,20:57:47:123771011,viktor,0,1,0.5279,0.6762,-0.5857,-0.7602,1.8392,1.1173
30/6/17,20:57:47:322956979,viktor,0,1,0.3403,0.4099,-0.325,-0.1347,-0.7753,-2.9671
30/6/17,20:57:47:523490011,viktor,0,1,0.4658,-0.6276,-0.6605,0.4313,-0.356,-1.0188
30/6/17,20:57:47:723612010,viktor,0,1,0.3383,-0.8075,-0.0951,0.5666,-0.0018,3.3372
30/6/17,20:57:47:923388004,viktor,0,1,0.7099,0.4921,-0.7532,-0.7468,1.6775,1.1011
30/6/17,20:57:48:122883975,viktor,0,1,0.6697,0.1898,-0.54,0.4889,-1.154,-3.2934
30/6/17,20:57:48:323050975,viktor,0,1,0.3109,-0.5335,-0.3209,-0.4102,-0.8365,-0.9375
30/6/17,20:57:48:523482024,viktor,0,1,1.4267,-0.7263,-1.1775,1.0044,-0.6784,3.1058
30/6/17,20:57:48:723586976,viktor,0,1,0.5705,0.7879,-0.5001,-1.153,2.1032,1.6279
30/6/17,20:57:48:923550009,viktor,0,1,0.8141,0.2481,-0.3959,0.5538,-0.8497,-3.7162
30/6/17,20:57:49:123552024,viktor,0,1,0.3433,-0.4206,-0.2301,1.3007,-0.6724,-1.379
30/6/17,20:57:49:322836995,viktor,0,1,0.8721,-0.9222,-0.7119,0.1355,-0.6137,3.0832
30/6/17,20:57:49:523675024,viktor,0,1,0.6107,0.8459,-0.5255,-1.0723,1.7021,1.1913
30/6/17,20:57:49:723652005,viktor,0,1,1.3599,0.5253,-1.1021,0.8091,-0.9041,-3.0474
30/6/17,20:57:49:923500001,viktor,0,1,0.1599,-0.501,-0.0592,0.6667,-0.909,-1.2723
30/6/17,20:57:50:123481988,viktor,0,1,0.4237,-0.699,-0.3085,0.5871,0.0479,3.7155
30/6/17,20:57:50:322749018,viktor,0,1,0.8963,0.6761,-0.7045,-0.6111,2.4871,2.0822
